Date,Price,Apple Daily Return,Market Return,Equal-Weighted Return,Apple Daily Percentage Change
3301603200.0,175.74001,-0.019964,0.001344,-0.00084,-1.9964
3301862400.0,175.39,-0.001992,-0.013382,-0.009901,-0.1992
3301948800.0,173.53,-0.010605,-0.008866,-0.011698,-1.0605
3302035200.0,175.84,0.013312,0.00686,0.002737,1.3312
3302121600.0,174.28999,-0.008815,0.003188,-0.002198,-0.8815
3302208000.0,176.78999,0.014344,0.009519,0.009552,1.4344000000000001
3302467200.0,172.55,-0.023983,-0.018542,-0.015097,-2.3983
3302553600.0,173.64,0.006317,0.003556,0.002901,0.6316999999999999
3302640000.0,174.67,0.005932,0.009581,0.008219,0.5932
3302726400.0,173.74001,-0.005324,0.014315,0.013386,-0.5324
3302812800.0,169.53,-0.024232,-0.011673,-0.003383,-2.4232
3303158400.0,166.19,-0.019702,-0.006992,-0.003504,-1.9702000000000002
3303244800.0,166.96001,0.004633,-0.002963,-0.000438,0.4633
3303331200.0,161.22,-0.03438,-0.028926,-0.021585,-3.438
3303417600.0,160.17999,-0.006451,0.003849,-0.000287,-0.6451
3303676800.0,157.92,-0.014109,0.014858,0.007695,-1.4109
3303763200.0,151.67999,-0.039514,-0.034931,-0.028931,-3.9514
3303849600.0,151.61,-0.000461,0.008548,0.003563,-0.046099999999999995
3303936000.0,152.64999,0.00686,0.010959,-0.002843,0.6859999999999999
3304022400.0,148.94,-0.024304,0.005352,0.004946,-2.4304
3304281600.0,140.36,-0.057607,-0.045666,-0.039339,-5.7607
3304368000.0,139.88,-0.00342,0.015191,0.003425,-0.34199999999999997
3304454400.0,127.83,-0.086145,-0.045473,-0.040852,-8.6145
3304540800.0,134.09,0.048971,0.044137,0.041546,4.8971
3304627200.0,140.91,0.050861,0.046048,0.04956,5.0861
3304886400.0,131.05,-0.069974,-0.036785,-0.026831,-6.9974
3304972800.0,126.84,-0.032125,-0.015606,-0.012835,-3.2125
3305059200.0,128.71001,0.014743,-0.003268,-0.009146,1.4743
3305145600.0,131.92999,0.025017,0.016569,0.008859,2.5017
3305232000.0,128.24001,-0.027969,-0.001992,-0.008253,-2.7969
3305491200.0,105.26,-0.179195,-0.082545,-0.061278,-17.9195
3305577600.0,113.66,0.079802,0.046622,0.027763,7.9802
3305664000.0,109.12,-0.039944,-0.005668,-0.004615,-3.9944
3305750400.0,100.1,-0.082661,-0.045656,-0.039095,-8.2661
3305836800.0,97.07,-0.03027,-0.01429,-0.016888,-3.0269999999999997
3306096000.0,98.14,0.011023,-0.042414,-0.059322,1.1023
3306182400.0,89.16,-0.091502,-0.057907,-0.047021,-9.1502
3306268800.0,89.79,0.007066,-0.011615,-0.026835,0.7066
3306355200.0,88.74,-0.011694,-0.072737,-0.063671,-1.1694
3306441600.0,96.8,0.090827,-0.012086,-0.006462,9.0827
3306700800.0,110.26,0.13905,0.114895,0.107422,13.905000000000001
3306787200.0,104.08,-0.056049,-0.009038,-0.001674,-5.6049
3306873600.0,97.95,-0.058897,-0.089763,-0.070781,-5.8896999999999995
3306960000.0,101.89,0.040225,0.039641,0.029535,4.0225
3307046400.0,97.4,-0.044067,-0.002486,0.00163,-4.4067
3307305600.0,98.44,0.010678,0.046517,0.035555,1.0678
3307392000.0,91.49,-0.070601,-0.031474,-0.020675,-7.060099999999999
3307478400.0,96.87,0.058804,-0.059116,-0.048848,5.8804
3307564800.0,98.23,0.014039,0.000893,-0.020278,1.4039
3307651200.0,96.38,-0.018833,-0.033442,-0.031303,-1.8833
3307910400.0,92.09,-0.044511,-0.036945,-0.035385,-4.4511
3307996800.0,99.91,0.084917,0.09527,0.050386,8.4917
3308083200.0,104.55,0.046442,0.001437,0.021629,4.6442
3308169600.0,111.04,0.062076,0.031983,0.035643,6.2076
3308256000.0,107.59,-0.03107,0.0181,0.033921,-3.107
3308515200.0,106.96,-0.005856,-0.000639,0.008679,-0.5856
3308601600.0,110.99,0.037678,0.038998,0.026558,3.7678000000000003
3308688000.0,103.3,-0.069285,-0.050708,-0.037383,-6.9285
3308774400.0,99.1,-0.040658,-0.04909,-0.038082,-4.0658
3308860800.0,98.24,-0.008678,0.026407,0.014462,-0.8678
3309120000.0,95.88,-0.024023,-0.013298,-0.01919,-2.4023
3309206400.0,94.77,-0.011577,-0.024388,-0.028206,-1.1577
3309292800.0,90.12,-0.049066,-0.053602,-0.053999,-4.9066
3309379200.0,96.44,0.070129,0.067985,0.04847,7.0129
3309465600.0,90.24,-0.064289,-0.043638,-0.039602,-6.4289
3309724800.0,88.14,-0.023271,-0.023976,-0.022056,-2.3271
3309811200.0,89.91,0.020082,0.005706,-0.010726,2.0082
3309897600.0,86.29,-0.040263,-0.063936,-0.064334,-4.0263
3309984000.0,80.49,-0.067215,-0.070097,-0.06704,-6.7215
3310070400.0,82.58,0.025966,0.061103,0.033462,2.5966
3310329600.0,92.95,0.125575,0.066109,0.063643,12.5575
3310416000.0,90.8,-0.023131,0.009689,0.015473,-2.3131
3310502400.0,95.0,0.046255,0.038377,0.052113,4.6255
3310675200.0,92.67,-0.024526,0.010105,0.020016,-2.4526
3310934400.0,88.93,-0.040358,-0.089367,-0.07824,-4.0358
3311020800.0,92.47,0.039807,0.037685,0.035206,3.9807
3311107200.0,95.9,0.037093,0.024011,0.014731,3.7093000000000003
3311193600.0,91.41,-0.04682,-0.030128,-0.02185,-4.682
3311280000.0,94.0,0.028334,0.036125,0.026043,2.8334
3311539200.0,99.72,0.060851,0.040405,0.037923,6.085100000000001
3311625600.0,100.06,0.00341,-0.022357,-0.014899,0.34099999999999997
3311712000.0,98.21,-0.018489,0.015138,0.022018,-1.8488999999999998
3311798400.0,95.0,-0.032685,-0.029863,-0.026441,-3.2685
3311884800.0,98.27,0.034421,0.010468,0.017839,3.4421
3312144000.0,94.75,-0.03582,-0.013852,-0.019337,-3.582
3312230400.0,95.43,0.007177,0.052858,0.046643,0.7177
3312316800.0,89.16,-0.065703,-0.004824,0.010979,-6.5703
3312403200.0,89.43,0.003028,-0.020522,-0.011857,0.3028
3312489600.0,90.0,0.006374,0.003885,0.003826,0.6374000000000001
3312748800.0,85.74,-0.047333,-0.019139,-0.012689,-4.7333
3312835200.0,86.38,0.007464,-0.007582,-0.007736,0.7464000000000001
3312921600.0,85.04,-0.015513,0.004509,0.005042,-1.5513000000000001
3313094400.0,85.81,0.009055,0.007193,0.011103,0.9055000000000001
3313353600.0,86.61,0.009323,-0.004364,-0.015176,0.9323
3313440000.0,86.29,-0.003695,0.024762,0.021418,-0.3695
3313526400.0,85.35,-0.010894,0.017395,0.034456,-1.0894
3313699200.0,90.75,0.063269,0.030501,0.038274,6.3269
3313958400.0,94.58,0.042204,-0.000473,0.016764,4.2204
3314044800.0,93.02,-0.016494,0.011311,0.033647,-1.6494000000000002
3314131200.0,91.01,-0.021608,-0.030453,-0.022271,-2.1608
3314217600.0,92.7,0.018569,0.006321,0.011896,1.8568999999999998
3314304000.0,90.58,-0.022869,-0.022379,-0.018748,-2.2869
3314563200.0,88.66,-0.021197,-0.025394,-0.026589,-2.1197
3314649600.0,87.71,-0.010715,0.003593,0.003554,-1.0715000000000001
3314736000.0,85.33,-0.027135,-0.03517,-0.035065,-2.7135
3314822400.0,83.38,-0.022853,0.004994,0.00563,-2.2853
3314908800.0,82.33,-0.012593,0.008679,0.008792,-1.2593
3315254400.0,78.2,-0.050164,-0.05485,-0.051506,-5.0164
3315340800.0,82.83,0.059207,0.042931,0.036151,5.9207
3315427200.0,88.36,0.066763,-0.018094,-0.02196,6.6763
3315513600.0,88.36,0.0,0.006779,0.003373,0.0
3315772800.0,89.64,0.014486,0.006185,0.010067,1.4486
3315859200.0,90.73,0.01216,0.011213,0.010037,1.216
3315945600.0,94.2,0.038245,0.033502,0.030523,3.8245
3316032000.0,93.0,-0.012739,-0.032705,-0.02889,-1.2739
3316118400.0,90.13,-0.03086,-0.020773,-0.012829,-3.086
3316377600.0,91.51,0.015311,-0.001069,0.001559,1.5311
3316464000.0,92.98,0.016064,0.01436,0.008983,1.6063999999999998
3316550400.0,93.55,0.00613,-0.004422,-0.004053,0.613
3316636800.0,96.46,0.031106,0.015532,0.011978,3.1106000000000003
3316723200.0,99.72,0.033796,0.027932,0.026723,3.3796
3316982400.0,102.51,0.027978,0.001231,0.000768,2.7978
3317068800.0,97.83,-0.045654,-0.045998,-0.035051,-4.5654
3317155200.0,96.82,-0.010324,0.007307,0.004636,-1.0324
3317241600.0,99.27,0.025305,0.002614,-0.000766,2.5305
3317328000.0,99.16,-0.001108,-0.008814,-0.002111,-0.11080000000000001
3317673600.0,94.53,-0.046692,-0.045265,-0.041883,-4.6692
3317760000.0,94.37,-0.001693,-0.00376,-0.011621,-0.1693
3317846400.0,90.64,-0.039525,-0.011172,-0.015135,-3.9524999999999997
3317932800.0,91.2,0.006178,-0.01176,-0.02002,0.6178
3318192000.0,86.95,-0.046601,-0.036123,-0.030842,-4.6601
3318278400.0,90.25,0.037953,0.040181,0.03775,3.7953
3318364800.0,91.16,0.010083,-0.010664,-0.015518,1.0083
3318451200.0,89.19,-0.02161,-0.012148,-0.007036,-2.161
3318537600.0,89.31,0.001345,-0.01905,-0.010451,0.1345
3318796800.0,87.94,-0.01534,-0.049809,-0.055698,-1.534
3318883200.0,88.37,0.00489,-0.006325,-0.013924,0.48900000000000005
3318969600.0,91.17,0.031685,0.025902,0.02968,3.1685
3319056000.0,88.84,-0.025557,-0.041836,-0.049091,-2.5557
3319142400.0,85.3,-0.039847,0.001617,-0.002234,-3.9847
3319401600.0,83.11,-0.025674,-0.01136,-0.016324,-2.5673999999999997
3319488000.0,88.6275,0.066388,0.063381,0.06263,6.6388
3319574400.0,92.68,0.045725,0.004059,0.005505,4.5725
3319660800.0,96.35,0.039599,0.041915,0.05127,3.9599
3319747200.0,95.93,-0.004359,0.006025,0.009588,-0.4359
3320006400.0,95.42,-0.005316,-0.00479,0.001275,-0.5316000000000001
3320092800.0,99.66,0.044435,0.031011,0.030369,4.4435
3320179200.0,101.52,0.018663,0.022361,0.034165,1.8662999999999998
3320265600.0,101.62,0.000985,-0.00799,0.00767,0.0985
3320352000.0,101.59,-0.000295,-0.0203,-0.014139,-0.029500000000000002
3320611200.0,107.66,0.05975,0.069054,0.064792,5.975
3320697600.0,106.501,-0.010765,-0.019963,-0.016054,-1.0765
3320784000.0,106.49,-0.000103,0.009016,0.017815,-0.0103
3320870400.0,109.87,0.03174,0.025259,0.035806,3.174
3320956800.0,106.85,-0.027487,-0.021632,-0.021529,-2.7487
3321216000.0,104.49,-0.022087,-0.036229,-0.031872,-2.2087
3321302400.0,105.12,0.006029,0.014244,0.020144,0.6029
3321388800.0,108.69,0.033961,0.017208,0.015828,3.3960999999999997
3321475200.0,112.71,0.036986,0.031717,0.039004,3.6986
3321561600.0,115.99,0.029101,0.011632,0.012703,2.9101
3321820800.0,118.45,0.021209,-0.009799,-0.007213,2.1209
3321907200.0,115.0,-0.029126,-0.024644,-0.020098,-2.9126
3321993600.0,116.32,0.011478,0.013118,0.017512,1.1478
3322080000.0,119.57,0.02794,0.039485,0.045859,2.794
3322425600.0,120.22,0.005436,0.003951,0.007468,0.5436
3322512000.0,118.31,-0.015888,-0.019504,-0.012727,-1.5888
3322598400.0,117.64,-0.005663,0.012434,0.013648,-0.5662999999999999
3322684800.0,121.45,0.032387,0.016087,0.020373,3.2386999999999997
3322771200.0,123.42,0.016221,0.006018,0.013755,1.6220999999999999
3323030400.0,120.5,-0.023659,-0.044751,-0.042003,-2.3659
3323116800.0,121.76,0.010456,0.022725,0.02902,1.0456
3323203200.0,121.51,-0.002053,-0.005672,0.005406,-0.2053
3323289600.0,125.4,0.032014,0.009216,0.001729,3.2014
3323376000.0,123.9,-0.011962,0.018994,0.021507,-1.1962000000000002
3323635200.0,124.73,0.006699,-0.011383,-0.01169,0.6699
3323721600.0,123.902,-0.006638,-0.002817,0.005018,-0.6638
3323808000.0,125.14,0.009992,0.024493,0.028567,0.9991999999999999
3323894400.0,125.83,0.005514,-0.000435,0.004244,0.5514
3323980800.0,127.24,0.011206,0.00598,0.008472,1.1206
3324240000.0,132.07001,0.03796,0.035866,0.037638,3.7960000000000003
3324326400.0,132.71001,0.004846,-0.003456,0.002787,0.4846
3324412800.0,132.5,-0.001582,0.01603,0.015205,-0.1582
3324499200.0,129.06,-0.025962,-0.015464,-0.011281,-2.5962
3324585600.0,129.19,0.001007,0.027318,0.034,0.10070000000000001
3324844800.0,129.57001,0.002941,-0.020737,-0.006809,0.29410000000000003
3324931200.0,124.42,-0.039747,-0.00266,-0.005772,-3.9747
3325017600.0,119.49,-0.039624,-0.031143,-0.036948,-3.9624
3325104000.0,122.95,0.028956,0.012408,0.013597,2.8956
3325190400.0,122.42,-0.004311,-0.010643,-0.008198,-0.4311
3325449600.0,126.65,0.034553,0.033016,0.034462,3.4553000000000003
3325536000.0,127.45,0.006317,0.000506,0.004847,0.6316999999999999
3325622400.0,125.87,-0.012397,-0.001788,0.000386,-1.2397
3325708800.0,124.18,-0.013427,-0.016573,-0.013909,-1.3427
3325795200.0,122.5,-0.013529,-9.7e-05,0.000888,-1.3529
3326140800.0,130.78,0.067592,0.028116,0.027228,6.7592
3326227200.0,133.05,0.017357,-0.017272,-0.010079,1.7357
3326313600.0,135.07001,0.015182,0.015061,0.008296,1.5182
3326400000.0,135.81,0.005479,0.014744,0.014973,0.5479
3326659200.0,139.35001,0.026066,0.027025,0.029234,2.6066
3326745600.0,139.49001,0.001005,0.003103,0.006477,0.1005
3326832000.0,140.95,0.010467,-0.017262,-0.010874,1.0467
3326918400.0,143.74001,0.019794,0.013639,0.019881,1.9793999999999998
3327004800.0,144.67,0.00647,-0.003114,0.001207,0.647
3327264000.0,143.85001,-0.005668,-0.002647,-0.003553,-0.5668000000000001
3327350400.0,142.72,-0.007855,0.005493,0.008719,-0.7854999999999999
3327436800.0,140.25,-0.017307,-0.002836,-0.002291,-1.7307
3327523200.0,139.95,-0.002139,0.007217,0.01081,-0.21389999999999998
3327609600.0,136.97,-0.021293,-0.001359,-0.002603,-2.1292999999999997
3327868800.0,136.09,-0.006425,-0.025417,-0.023409,-0.6425000000000001
3327955200.0,136.35001,0.001911,-0.013118,-0.011482,0.1911
3328041600.0,135.58,-0.005647,-0.003016,-0.001874,-0.5647
3328128000.0,135.88,0.002213,0.006611,0.003136,0.22130000000000002
3328214400.0,139.48,0.026494,0.004105,0.006317,2.6494
3328473600.0,137.37,-0.015128,-0.03315,-0.033322,-1.5128000000000001
3328560000.0,134.00999,-0.024459,0.002262,-0.00268,-2.4459
3328646400.0,136.22,0.016491,0.00894,0.008663,1.6490999999999998
3328732800.0,139.86,0.026721,0.02162,0.02195,2.6721000000000004
3328819200.0,142.44,0.018447,0.00087,0.009695,1.8447000000000002
3329078400.0,141.97,-0.0033,0.007693,0.00262,-0.33
3329164800.0,142.42999,0.00324,-0.007753,-0.001692,0.32399999999999995
3329251200.0,142.83,0.002808,0.006079,0.011727,0.2808
3329337600.0,140.02,-0.019674,-0.028141,-0.02453,-1.9674
3329683200.0,138.61,-0.01007,-0.001717,-0.008867,-1.0070000000000001
3329769600.0,135.39999,-0.023159,-0.019569,-0.015998,-2.3159
3329856000.0,137.22,0.013442,-0.003645,-0.01097,1.3442
3329942400.0,136.36,-0.006267,0.004873,0.005021,-0.6267
3330028800.0,138.52,0.01584,-0.003383,-0.000116,1.584
3330288000.0,142.34,0.027577,0.02394,0.016221,2.7577000000000003
3330374400.0,142.27,-0.000492,0.007257,0.008311,-0.0492
3330460800.0,146.88,0.032403,0.031145,0.029617,3.2403
3330547200.0,147.52,0.004357,0.009459,0.008224,0.4357
3330633600.0,151.75,0.028674,-9.8e-05,-0.001876,2.8674
3330892800.0,152.909,0.007638,0.013498,0.015346,0.7638
3330979200.0,151.50999,-0.009149,0.002488,-0.00175,-0.9148999999999999
3331065600.0,156.74001,0.034519,0.000629,0.006326,3.4519
3331152000.0,157.82001,0.00689,0.024244,0.022672,0.6890000000000001
3331238400.0,159.98599,0.013724,0.004319,0.006538,1.3724
3331497600.0,160.10001,0.000713,0.003423,0.007161,0.0713
3331584000.0,160.0,-0.000625,-0.003765,0.001287,-0.0625
3331670400.0,160.03,0.000187,-0.006495,-0.005145,0.018699999999999998
3331756800.0,162.78999,0.017247,0.013393,0.015049,1.7247
3331843200.0,163.39,0.003686,0.002693,0.004968,0.3686
3332102400.0,166.42999,0.018606,0.017986,0.019051,1.8606
3332188800.0,165.55,-0.005287,0.002506,0.006835,-0.5287
3332275200.0,165.11,-0.002658,-0.002041,0.000603,-0.26580000000000004
3332361600.0,163.91,-0.007268,-0.007506,-0.007208,-0.7268
3332448000.0,165.50999,0.009761,0.013322,0.017849,0.9761000000000001
3332707200.0,164.72,-0.004773,-0.00438,0.002095,-0.47730000000000006
3332793600.0,162.83,-0.011474,-0.013759,-0.011713,-1.1474
3332880000.0,165.31,0.015231,0.012276,0.012435,1.5231
3332966400.0,168.42,0.018813,0.008371,0.007157,1.8813
3333052800.0,166.78,-0.009738,-0.010003,-0.012073,-0.9738
3333312000.0,159.59,-0.043111,-0.026001,-0.025879,-4.3111
3333398400.0,164.0,0.027633,0.012014,0.015007,2.7633
3333484800.0,164.60001,0.003659,0.006921,0.00659,0.3659
3333571200.0,166.33,0.01051,0.010678,0.010307,1.051
3333657600.0,169.22,0.017375,0.018204,0.016437,1.7375000000000003
3333916800.0,169.06,-0.000946,-0.000862,0.00105,-0.0946
3334003200.0,169.39999,0.002011,0.002729,0.005311,0.20110000000000003
3334089600.0,167.41,-0.011747,-0.000803,0.003465,-1.1747
3334176000.0,169.45,0.012186,0.003056,0.002991,1.2186000000000001
3334262400.0,170.05,0.003541,-0.001427,-0.001743,0.35409999999999997
3334521600.0,168.21001,-0.01082,-0.009174,-0.009,-1.082
3334608000.0,165.298,-0.017312,-0.021949,-0.019637,-1.7312
3334694400.0,165.17999,-0.000714,-0.002633,-0.000628,-0.0714
3334780800.0,166.55,0.008294,0.010686,0.010589,0.8293999999999999
3334867200.0,170.31,0.022576,0.013981,0.01322,2.2576
3335212800.0,172.92999,0.015384,0.010414,0.011746,1.5384
3335299200.0,171.14,-0.010351,0.007775,0.01166,-1.0351000000000001
3335385600.0,172.56,0.008297,0.011157,0.012918,0.8297000000000001
3335472000.0,172.16,-0.002318,8.6e-05,0.002029,-0.2318
3335731200.0,173.72,0.009061,0.006368,0.008107,0.9060999999999999
3335817600.0,175.16,0.008289,0.006168,0.009201,0.8289
3335904000.0,181.87,0.038308,0.016257,0.017454,3.8308
3335990400.0,184.55,0.014736,-0.003706,-3e-05,1.4736
3336076800.0,185.02,0.002547,0.001872,0.002461,0.2547
3336336000.0,184.02,-0.005405,-0.004261,-0.001788,-0.5405
3336422400.0,184.48,0.0025,0.008546,0.009561,0.25
3336508800.0,185.5,0.005529,-0.010358,-0.004688,0.5529000000000001
3336595200.0,183.82001,-0.009057,-0.01266,-0.015964,-0.9057000000000001
3336681600.0,182.37,-0.007888,-0.006349,-0.002456,-0.7888
3336940800.0,186.1519,0.020738,0.017953,0.015754,2.0738
3337027200.0,185.38,-0.004147,-0.00107,5.9e-05,-0.41469999999999996
3337113600.0,185.35001,-0.000162,-0.002879,-0.004316,-0.0162
3337200000.0,180.85989,-0.024225,-0.027084,-0.024204,-2.4225
3337286400.0,184.89999,0.022338,-0.005308,-0.006507,2.2338
3337545600.0,186.024,0.006079,0.016006,0.015677,0.6079
3337632000.0,190.00999,0.021427,0.014545,0.013401,2.1427
3337718400.0,190.25,0.001263,0.00305,0.002384,0.1263
3337804800.0,189.27,-0.005151,0.009683,0.009296,-0.5151
3337891200.0,190.47,0.00634,0.005243,0.006573,0.634
3338150400.0,190.81,0.001785,0.003888,0.000513,0.1785
3338236800.0,190.02,-0.00414,-0.001924,-0.00048,-0.414
3338323200.0,191.28999,0.006683,0.017819,0.014102,0.6683
3338409600.0,190.56,-0.003816,0.0024,0.00013,-0.3816
3338496000.0,188.05,-0.013172,-0.008152,-0.006059,-1.3172
3338755200.0,189.86,0.009625,0.009986,0.007874,0.9625
3338841600.0,198.75999,0.046877,-0.007968,-0.009123,4.6877
3338928000.0,204.92,0.030992,-0.008346,-0.006952,3.0991999999999997
3339014400.0,205.2,0.001366,0.01014,0.006973,0.1366
3339100800.0,203.94,-0.00614,-0.012718,-0.013168,-0.614
3339360000.0,202.48,-0.007159,-0.013198,-0.01299,-0.7159000000000001
3339446400.0,197.37,-0.025237,-0.0063,-0.010169,-2.5237
3339532800.0,192.39999,-0.025181,-0.023828,-0.030392,-2.5181
3339619200.0,196.35001,0.02053,0.0238,0.020349,2.053
3339705600.0,188.5,-0.03998,-0.028,-0.023885,-3.998
3339964800.0,189.31,0.004297,0.005085,-0.001022,0.42969999999999997
3340051200.0,188.75,-0.002958,0.005749,0.009401,-0.2958
3340137600.0,190.81,0.010914,0.000864,-0.002387,1.0914
3340224000.0,194.03011,0.016876,0.019377,0.020275,1.6875999999999998
3340310400.0,194.34,0.001597,0.001556,-0.000597,0.15969999999999998
3340569600.0,201.46001,0.036637,0.02329,0.01569,3.6637000000000004
3340656000.0,202.98,0.007545,-0.000669,-0.006304,0.7545
3340742400.0,203.25,0.00133,0.005482,0.005813,0.133
3340828800.0,201.99001,-0.006199,-0.011727,-0.014038,-0.6199
3340915200.0,204.45,0.012179,0.006826,0.007887,1.2179
3341174400.0,206.63,0.010663,0.015594,0.016714,1.0663
3341260800.0,207.0,0.001791,0.001239,-0.001824,0.1791
3341347200.0,205.96001,-0.005024,-0.00094,-0.001355,-0.5024
3341433600.0,200.50999,-0.026462,-0.014012,-0.014576,-2.6462
3341520000.0,199.92,-0.002942,-0.003932,-0.001469,-0.2942
3341779200.0,205.88,0.029812,0.012973,0.010755,2.9812000000000003
3341865600.0,204.44,-0.006994,-0.001309,-0.002305,-0.6994
3341952000.0,204.19,-0.001223,0.005829,0.003686,-0.12229999999999999
3342124800.0,200.59,-0.017631,-0.018556,-0.016764,-1.7631000000000001
3342384000.0,199.91,-0.00339,0.00395,0.002433,-0.33899999999999997
3342470400.0,196.97,-0.014707,0.014008,0.012539,-1.4707
3342556800.0,196.23,-0.003757,0.002343,0.005848,-0.3757
3342643200.0,196.48,0.001274,-0.008822,-0.006843,0.12739999999999999
3342729600.0,193.32001,-0.016083,0.005363,0.011082,-1.6083
3342988800.0,188.95,-0.022605,-0.001581,0.001961,-2.2605
3343075200.0,189.87,0.004869,-0.010582,-0.007915,0.4869
3343161600.0,197.8,0.041765,0.003537,0.00219,4.1765
3343248000.0,196.42999,-0.006926,0.005291,-0.00118,-0.6926
3343334400.0,194.67,-0.00896,0.003171,0.005236,-0.8959999999999999
3343593600.0,196.98,0.011866,0.008465,0.009914,1.1865999999999999
3343680000.0,194.17,-0.014265,-0.004611,-0.004277,-1.4264999999999999
3343766400.0,195.03,0.004429,0.0033,0.005027,0.44289999999999996
3343852800.0,191.86,-0.016254,-0.012545,-0.010307,-1.6254000000000002
3343939200.0,195.42999,0.018607,0.006087,0.005057,1.8606999999999998
3344198400.0,198.23,0.014327,0.009734,0.009406,1.4326999999999999
3344284800.0,200.36,0.010745,0.004602,0.005825,1.0745
3344371200.0,202.10001,0.008684,0.004718,0.008581,0.8684000000000001
3344457600.0,209.03999,0.034339,0.005241,0.005349,3.4339
3344803200.0,211.61,0.012294,0.000984,-0.000149,1.2294
3344889600.0,209.10001,-0.011861,-0.00093,0.001665,-1.1861
3344976000.0,211.64,0.012147,-0.000668,0.000497,1.2147
3345062400.0,210.73199,-0.00429,-0.008659,-0.002657,-0.42900000000000005
3345408000.0,214.00999,0.015555,0.017121,0.01912,1.5554999999999999
3345494400.0,214.38,0.001729,0.003368,0.002475,0.1729
3345580800.0,210.97,-0.015906,0.002052,0.00321,-1.5906
3345667200.0,210.58,-0.001849,0.002854,0.006887,-0.1849
3345753600.0,211.98,0.006648,0.004162,0.00723,0.6648000000000001
3346012800.0,210.11,-0.008822,0.001122,0.003568,-0.8822
3346099200.0,207.72,-0.011375,-0.010991,-0.01017,-1.1375
3346185600.0,210.64999,0.014105,0.008639,0.00889,1.4104999999999999
3346272000.0,209.42999,-0.005792,0.00232,0.004431,-0.5792
3346358400.0,205.92999,-0.016712,-0.011321,-0.008664,-1.6712
3346704000.0,215.03999,0.044238,0.012054,0.011286,4.4238
3346790400.0,211.72501,-0.015416,-0.011062,-0.009048,-1.5415999999999999
3346876800.0,208.07201,-0.017254,-0.017736,-0.014191,-1.7253999999999998
3346963200.0,197.75,-0.049608,-0.020991,-0.014432,-4.9608
3347222400.0,203.075,0.026928,0.003893,0.000975,2.6928
3347308800.0,205.94,0.014108,-0.004906,-0.006016,1.4108
3347395200.0,207.884,0.00944,0.004153,0.00188,0.9440000000000001
3347481600.0,199.28999,-0.04134,-0.011295,-0.008876,-4.134
3347568000.0,192.063,-0.036264,-0.010283,-0.008187,-3.6264
3347827200.0,194.73,0.013886,0.015088,0.011349,1.3886
3347913600.0,195.86,0.005803,0.012228,0.008665,0.5803
3348000000.0,199.23,0.017206,-0.004967,-0.003824,1.7206
3348086400.0,192.05,-0.036039,-0.031958,-0.028128,-3.6039000000000003
3348172800.0,195.46001,0.017756,0.002662,0.000458,1.7756
3348432000.0,194.12,-0.006856,-0.00823,-0.005335,-0.6856
3348518400.0,196.19,0.010664,0.013882,0.011905,1.0664
3348604800.0,195.116,-0.005474,-0.001473,1.9e-05,-0.5474
3348691200.0,198.67,0.018215,0.012092,0.012792,1.8215
3348777600.0,200.38,0.008607,-0.000656,0.003123,0.8607
3349123200.0,203.39999,0.015071,0.017967,0.014436,1.5070999999999999
3349209600.0,202.55,-0.004179,0.00466,0.005052,-0.41790000000000005
3349296000.0,202.92799,0.001866,0.006188,0.00438,0.18660000000000002
3349382400.0,201.67,-0.006199,0.002455,0.00196,-0.6199
3349641600.0,200.416,-0.006218,-0.001113,0.001982,-0.6217999999999999
3349728000.0,197.05901,-0.01675,-0.013062,-0.008435,-1.675
3349814400.0,200.65601,0.018253,0.008521,0.005359,1.8253
3349900800.0,202.0,0.006698,-0.000715,-0.000977,0.6698
3349987200.0,204.62,0.01297,0.00185,0.001597,1.2970000000000002
3350246400.0,208.99001,0.021357,0.011973,0.012952,2.1357
3350332800.0,208.85001,-0.00067,0.004407,0.007842,-0.067
3350419200.0,209.33,0.002298,0.001601,0.002859,0.2298
3350505600.0,210.71001,0.006592,0.003093,0.004644,0.6592
3350592000.0,218.95,0.039106,0.014478,0.015175,3.9106
3350851200.0,219.08,0.000594,0.000734,0.003796,0.0594
3350937600.0,223.02,0.017984,0.001687,0.002511,1.7984
3351024000.0,224.84,0.008161,0.005053,0.006236,0.8160999999999999
3351110400.0,225.5,0.002935,0.003972,0.00327,0.2935
3351196800.0,226.60001,0.004878,0.000743,0.000601,0.4878
3351456000.0,223.84,-0.01218,-0.000682,-0.003177,-1.218
3351542400.0,224.45,0.002725,0.008741,0.007166,0.2725
3351628800.0,224.12,-0.00147,0.005593,0.00472,-0.147
3351715200.0,224.64999,0.002365,-0.002025,-0.002675,0.2365
3351801600.0,222.24989,-0.010684,-0.006885,-0.007943,-1.0684
3352060800.0,224.75,0.011249,0.005856,0.00629,1.1249
3352147200.0,228.36,0.016062,0.007662,0.00846,1.6062
3352233600.0,229.37,0.004423,-0.006607,-0.005124,0.44229999999999997
3352320000.0,226.64999,-0.011859,-0.002434,-0.003449,-1.1859
3352406400.0,230.89999,0.018751,0.000645,0.000841,1.8751
3352665600.0,232.39,0.006453,0.006781,0.005704,0.6453
3352752000.0,235.845,0.014867,0.000455,0.00162,1.4867
3352838400.0,235.0,-0.003583,-0.002771,-0.002941,-0.3583
3352924800.0,235.97,0.004128,0.00864,0.006961,0.41279999999999994
