Time,Risk-free Rate,VW Return,Inflation,Sears,K-Mart,Penney,Mcdonalds,Citicorp,Disney,Dun&Brads,Marriott,Fluor,IBM,Centex,Exxon,Amoco,Imperial_Oil,Schlumberger,Halliburton,Can_Pacific,Delta,United,Dow,GTE,GM,Kodak,JPMorgan,Oil Port,Retail Port,Mixed Portfolio
1995.0,0.00415606460228884,,0.004007715622049053,-0.038,0.0481,-0.0606,0.1154,-0.0078,0.1076,-0.0909,0.0,0.0725,-0.0187,0.0,0.0288,-0.019,-0.0038,0.0471,0.0943,-0.0917,0.0693,0.0587,-0.0725,0.1152,-0.0771,0.0262,0.1225,0.0049,-0.0493,0.022699999999999998
1995.083,0.003982717727184706,,0.003992060021044128,0.122,-0.0466,0.0331,0.021,0.1043,0.0491,0.048,0.1429,0.0541,0.0468,0.1209,0.034,0.034,0.0304,0.0839,0.0345,0.0275,0.075,0.0243,0.0741,-0.0009,0.1016,0.049,0.0238,0.034,0.07755,0.0627
1995.167,0.004619650907147695,,0.0033130596307933565,0.0838,0.0784,0.0466,0.0263,-0.0528,0.0023,0.0169,0.0795,-0.0072,0.0914,-0.0471,0.043,0.0716,0.061,0.0483,-0.0235,0.0755,0.0819,0.1082,0.103,-0.0037,0.0323,0.0441,-0.0426,0.0573,0.06520000000000001,-0.005149999999999998
1995.25,0.004450117060220355,,0.003302891294202204,0.0164,0.0091,-0.0144,0.0256,0.0979,0.0367,-0.0071,-0.0737,0.0674,0.1522,-0.0103,0.0432,0.0314,0.0035,0.0545,0.055,0.0167,0.0418,0.1429,-0.0546,0.0188,0.0256,0.0798,0.0758,0.0373,0.0010000000000000009,0.0507
1995.333,0.005354571745922477,,0.001975177302831914,0.0488,-0.0724,0.0771,0.0841,0.1505,0.0023,0.027,-0.0341,-0.0388,-0.0145,0.1979,0.0378,0.051,0.0966,0.0398,0.0228,0.1148,-0.0031,-0.0417,0.0578,-0.0009,0.0704,0.057,0.08,0.044399999999999995,0.06295,0.0752
1995.417,0.004715057757744264,,0.0019709402855536593,0.0531,0.1471,0.0186,0.033,0.0818,0.0,-0.0094,0.0,0.0535,0.0323,-0.0157,-0.0105,-0.0256,-0.045,-0.0442,-0.0833,0.0255,0.1324,0.2207,-0.0085,0.0225,-0.0234,0.0041,0.0,-0.01805,0.03585,-0.0117
1995.5,0.004521760230651853,,0.0,0.0625,0.0769,0.0178,-0.0128,0.0851,0.0579,0.0714,0.0471,0.0865,0.1341,-0.0089,0.0266,0.0094,-0.0337,0.0785,0.1364,0.0288,0.0746,0.0641,0.0313,0.0403,0.04,-0.0495,0.0446,0.018,0.04015,0.042300000000000004
1995.583,0.0046645922678100055,,0.0026229823525587546,-0.0006,-0.1273,-0.0646,-0.0533,0.062,-0.0405,0.0406,0.0337,0.0354,-0.0482,0.0446,-0.0414,-0.0431,0.0069,-0.0317,0.0492,-0.0559,-0.0609,0.0544,-0.0017,0.0449,-0.0272,0.0091,-0.0051,-0.042249999999999996,-0.032600000000000004,-0.016149999999999998
1995.667,0.004308901360146045,,0.001961917246894027,0.139,0.0642,0.0967,0.0479,0.0659,0.02,0.0,0.0761,-0.0402,-0.0858,-0.0068,0.0509,0.0059,0.042,0.0136,-0.0147,-0.0483,-0.0689,0.0849,0.0169,0.0683,-0.0053,0.026,0.072,0.0284,0.11785000000000001,0.03335
1995.75,0.004713391216279638,,0.0032641694582742427,-0.078,-0.4397,-0.1415,0.0719,-0.0788,0.0059,0.0324,0.0,0.0089,0.0291,0.1293,0.0571,-0.0039,-0.0201,-0.0478,-0.006,0.0,-0.0524,0.0293,-0.0789,0.0511,-0.0667,0.057,-0.0032,0.0266,-0.10974999999999999,-0.034949999999999995
1995.833,0.0042013684936028075,,-0.0006510465783018833,0.1648,-0.0314,0.1187,0.0901,0.0906,0.0434,0.055,0.0404,0.1504,-0.0039,0.0076,0.0229,0.0701,-0.0344,0.0201,0.0512,0.1406,0.1836,0.194,0.0328,0.0479,0.1154,0.0962,0.0178,0.0465,0.14175,0.0666
1995.917,0.00488185205621834,,0.0013070770252779358,-0.0095,-0.0806,0.0106,0.0112,-0.0495,-0.0193,0.0381,0.0194,0.018,-0.0543,0.0546,0.0485,0.0554,0.0358,0.0965,0.1671,-0.002,-0.0515,-0.15,0.0018,0.0293,0.0902,-0.0183,0.0326,0.051949999999999996,0.0005500000000000001,0.061399999999999996
