Time,T-Bills,VWD Index ,CPI,Risk-free Rate,VW Return,Inflation,Excess TBill,Excess VWD,Date
1927.8333333333333,41.10014,2.1,40.773621,0.0020860874352486595,0.06979113601630159,-0.001923006312025417,0.32651900000000467,-38.673621,271130.0
1927.9166666666667,41.191769,2.148,40.695049,0.0022294084643020074,0.022857142857142878,-0.0019270302237812335,0.4967200000000034,-38.547048999999994,271231.0
1928.0,41.296249,2.142,40.616508,0.0025364290618352017,-0.0027932960893855803,-0.0019299890755751197,0.6797409999999999,-38.474508,280131.0
1928.0833333333333,41.432289,2.113,40.223709,0.003294245925338017,-0.01353874883286644,-0.009670920011144326,1.2085799999999978,-38.110709,280229.0
1928.1666666666667,41.554211,2.303,40.223709,0.002942680767649718,0.08991954566966397,0.0,1.3305020000000027,-37.920709,280331.0
1928.25,41.646881,2.402,40.302269,0.002230098894189045,0.04298740772904915,0.0019530769775607485,1.344611999999998,-37.900269,280430.0
1928.3333333333333,41.781719,2.449,40.537949,0.0032376494172517267,0.019567027477102292,0.005847809710167807,1.243770000000005,-38.088949,280531.0
1928.4166666666667,41.912189,2.336,40.223701,0.0031226575431229963,-0.04614128215598203,-0.007751946207243963,1.6884879999999995,-37.887701,280630.0
1928.5,42.047379,2.36,40.223701,0.0032255533109950777,0.010273972602739736,0.0,1.823678000000001,-37.863701,280731.0
1928.5833333333333,42.18261,2.52,40.302261,0.003216157658721069,0.0677966101694916,0.0019530773660037667,1.8803489999999954,-37.782261,280831.0
1928.6666666666667,42.295712,2.599,40.616501,0.0026812470826249237,0.03134920634920642,0.007797081161277727,1.6792110000000022,-38.017500999999996,280929.0
1928.75,42.4683,2.653,40.537941,0.00408050820849162,0.020777222008464727,-0.0019341892596805193,1.9303590000000028,-37.884941,281031.0
1928.8333333333333,42.63184,2.973,40.459381,0.00385087229769022,0.12061816811157175,-0.001937937597767878,2.1724589999999964,-37.486381,281130.0
1928.9166666666667,42.657398,2.984,40.302238,0.0005995049709326116,0.0036999663639421866,-0.003883969455686873,2.355159999999998,-37.318238,281231.0
1929.0,42.804081,3.143,40.22369,0.0034386298010956012,0.053284182305629965,-0.0019489736525302873,2.5803909999999988,-37.08069,290131.0
1929.0833333333333,42.95702,3.142,40.14513,0.0035730004342343783,-0.00031816735602923637,-0.0019530779001129923,2.8118899999999982,-37.00313,290228.0
1929.1666666666667,43.104431,3.117,39.987999,0.003431592787395359,-0.007956715467854841,-0.003914073761873475,3.116431999999996,-36.870999000000005,290328.0
1929.25,43.258179,3.173,39.830849,0.003566872278165561,0.01796599294193136,-0.003929929076971354,3.4273299999999978,-36.657849,290430.0
1929.3333333333333,43.44799,2.997,40.066528,0.004387863853446046,-0.055468011345729644,0.005916996647497961,3.381461999999999,-37.069528,290531.0
1929.4166666666667,43.673611,3.295,40.223671,0.0051928984516891085,0.09943276609943279,0.003922051843374223,3.449939999999998,-36.928671,290629.0
1929.5,43.819698,3.446,40.616489,0.003344971864130983,0.04582701062215486,0.009765841611025465,3.203209000000001,-37.170489,290731.0
1929.5833333333333,43.996281,3.735,40.773602,0.004029763053136533,0.08386535113174687,0.0038682073184611154,3.2226790000000065,-37.038602,290830.0
1929.6666666666667,44.151119,3.552,40.69503,0.003519342919007132,-0.04899598393574293,-0.001927031121753582,3.4560889999999986,-37.14303,290930.0
1929.75,44.353569,2.854,40.69503,0.00458538774521205,-0.196509009009009,0.0,3.6585389999999975,-37.84103,291031.0
1929.8333333333333,44.519779,2.505,40.616489,0.0037473872733894205,-0.12228451296426075,-0.0019299899766630298,3.9032899999999984,-38.111489,291127.0
1929.9166666666667,44.68277,2.55,40.380791,0.0036610918486364927,0.017964071856287397,-0.005803012663157549,4.301978999999996,-37.830791000000005,291231.0
1930.0,44.74501,2.692,40.223671,0.001392930653135487,0.05568627450980406,-0.003890958946296991,4.5213389999999976,-37.531671,300131.0
1930.0833333333333,44.87764,2.764,40.066559,0.0029641294079495997,0.026745913818721996,-0.0039059587574690785,4.8110810000000015,-37.302558999999995,300228.0
1930.1666666666667,45.0336,2.976,39.830879,0.0034752273069617815,0.07670043415340094,-0.0058822121460441615,5.202720999999997,-36.854879000000004,300331.0
1930.25,45.12833,2.915,40.066559,0.002103540467561963,-0.02049731182795697,0.005917017297057265,5.061771,-37.151559,300430.0
1930.3333333333333,45.244839,2.878,39.830891,0.002581726378973045,-0.012692967409948516,-0.0058819126444074445,5.413947999999998,-36.952891,300529.0
1930.4166666666667,45.36668,2.424,39.595211,0.002692925926866563,-0.15774843641417657,-0.005917015514415736,5.771469000000003,-37.171211,300630.0
1930.5,45.456692,2.524,39.040878,0.001984099343394633,0.04125412541254129,-0.014000001161756651,6.4158139999999975,-36.516878,300731.0
1930.5833333333333,45.497028,2.533,38.805229,0.0008873500957791536,0.003565768621236092,-0.006035955441371022,6.691799000000003,-36.272228999999996,300829.0
1930.6666666666667,45.59679,2.218,39.04089,0.0021927146538010867,-0.12435846821950255,0.006072918678047238,6.555900000000001,-36.82289,300930.0
1930.75,45.636238,2.032,38.805241,0.0008651486212077681,-0.08385933273219114,-0.006035953586098963,6.830996999999996,-36.773241,301031.0
1930.8333333333333,45.695889,1.979,38.491032,0.001307097223921094,-0.026082677165354298,-0.00809707637172013,7.204857000000004,-36.512032,301129.0
1930.9166666666667,45.759781,1.826,37.941151,0.001398200175074734,-0.07731177362304195,-0.014285951075564803,7.818629999999999,-36.115151,301231.0
1931.0,45.826199,1.94,37.39127,0.001451449254095116,0.06243154435925513,-0.014492997326306711,8.434929000000004,-35.45127,310131.0
1931.0833333333333,45.844841,2.151,36.841389,0.00040679786687086624,0.10876288659793808,-0.014706133276564268,9.003452000000003,-34.690388999999996,310228.0
1931.1666666666667,45.904221,2.013,36.605721,0.0012952384326078766,-0.0641562064156206,-0.0063968272206022655,9.298499999999997,-34.592721000000004,310331.0
1931.25,45.938869,1.815,36.370049,0.0007547889768132025,-0.0983606557377049,-0.006438119331128623,9.568819999999995,-34.555049000000004,310430.0
1931.3333333333333,45.979061,1.574,35.977291,0.0008749018178920484,-0.13278236914600544,-0.010798940633816595,10.00177,-34.403291,310529.0
1931.4166666666667,46.01403,1.79,35.58453,0.0007605418475161268,0.13722998729351968,-0.010916914227922278,10.429499999999997,-33.79453,310630.0
1931.5,46.041069,1.677,35.505959,0.0005876251221638712,-0.06312849162011172,-0.002208010053807194,10.535110000000003,-33.828959,310731.0
1931.5833333333333,46.056999,1.678,35.427422,0.0003459954415914482,0.0005963029218842515,-0.002211938565016571,10.629576999999998,-33.749422,310831.0
1931.6666666666667,46.06876,1.192,35.270302,0.00025535749734801244,-0.2896305125148987,-0.0044349825962498495,10.798457999999997,-34.078302,310930.0
1931.75,46.115952,1.288,35.034618,0.0010243818153560583,0.08053691275167793,-0.006682222341050528,11.081333999999998,-33.746618000000005,311031.0
1931.8333333333333,46.193119,1.173,34.64185,0.0016733255338630519,-0.08928571428571427,-0.011210854361249314,11.551269000000005,-33.468849999999996,311130.0
1931.9166666666667,46.250832,1.015,34.327648,0.0012493852168761256,-0.13469735720375117,-0.009070012138497065,11.923184,-33.312648,311231.0
1932.0,46.357738,1.004,33.62067,0.0023114395001585064,-0.010837438423645221,-0.02059500260548018,12.737068,-32.61667,320130.0
1932.0833333333333,46.464378,1.062,33.149342,0.0023003710836798346,0.0577689243027889,-0.014018994862386733,13.315036000000006,-32.087342,320229.0
1932.1666666666667,46.540039,0.946,32.99221,0.0016283657127616482,-0.10922787193973643,-0.004740124253446634,13.547829,-32.04621,320331.0
1932.25,46.593342,0.776,32.75655,0.0011453148975659358,-0.17970401691331916,-0.007142898278108768,13.836792000000003,-31.980549999999997,320430.0
1932.3333333333333,46.621849,0.615,32.285252,0.0006118256123374369,-0.20747422680412375,-0.014387901045744968,14.336596999999998,-31.670252,320531.0
